Brand,Name,Boarding_time,Km,Discharge,Sec_price,New_price
宝马,宝马3系 2015款 320Li 豪华设计套装 超悦版,2016年6月,1.50万公里,"国4,国5",25.8,43.07万
宝马,宝马3系 2014款 320Li 时尚型,2014年5月,4.47万公里,国4,24.5,38.95万
宝马,宝马X6 2009款 xDrive35i 豪华型,2010年10月,13.00万公里,欧4,33.98,107.68万
宝马,宝马X6 M 2015款 4.4L V8,未上牌,0.23万公里,欧5,139.98,209.28万
宝马,宝马3系(进口) 2011款 双门轿跑车 335i,2011年2月,9.00万公里,欧4,26.8,75.77万
宝马,宝马3系 2007款 325i 2.5 手自一体 时尚型,2007年8月,7.69万公里,国3,7.58,46.00万
宝马,宝马3系 2014款 320Li 豪华设计套装,2014年7月,6.00万公里,国4,23.68,43.72万
宝马,宝马5系 2010款 520 Li 豪华型,2010年11月,16.90万公里,国4,14.58,45.98万
宝马,宝马3系 2007款 320i豪华型,2007年4月,8.50万公里,国3,6.77,42.44万
宝马,宝马3系 2007款 320i豪华型,2007年11月,7.60万公里,国3,6.98,42.44万
宝马,宝马1系(进口) 2008款 120i 自动挡,2011年8月,7.90万公里,欧4,10.8,31.26万
宝马,宝马5系 2014款 525Li 豪华设计套装,2014年9月,4.00万公里,"国4,国5",32.88,54.23万
宝马,宝马X5 2017款 xDrive35i 领先型,2016年12月,1.50万公里,欧5,73.8,99.65万
宝马,宝马7系 2010款 750Li,2010年8月,9.80万公里,欧4,49.8,223.39万
宝马,宝马5系 2013款 525Li  豪华型,2014年11月,6.20万公里,国4,34.8,53.69万
宝马,宝马X1(进口) 2012款 xDrive 28i,2013年1月,7.00万公里,欧4,19.8,59.92万
宝马,宝马3系 2015款 320i 进取型,2014年4月,5.20万公里,"国4,国5",23.18,34.74万
宝马,宝马X5 2010款 xDrive30i尊贵型十周年纪念版,2010年9月,10.80万公里,欧4,34.9,122.44万
宝马,宝马5系 2012款 523Li 领先型,2012年5月,10.80万公里,国4,34.8,49.89万
宝马,宝马5系GT 2013款 535i 典雅型,2013年4月,5.80万公里,欧4,43.8,90.20万
宝马,宝马X5 2013款 xDrive35i 豪华型,2012年7月,8.00万公里,欧4,38.5,109.63万
宝马,宝马3系 2013款 320Li 豪华设计套装,2012年11月,7.30万公里,国4,21.5,42.98万
宝马,宝马3系 2007款 325i豪华运动型,2006年7月,7.50万公里,国3,7.8,52.21万
宝马,宝马1系(进口) 2012款 118i 领先型,2012年8月,8.00万公里,"国4,OBD",14.8,31.70万
宝马,宝马5系 2012款 520Li 典雅型,2012年9月,11.00万公里,国4,24.98,46.52万
宝马,宝马X3 2014款 xDrive28i X设计套装,2015年6月,5.70万公里,欧4,39.8,64.37万
宝马,宝马3系(进口) 2009款 敞篷轿跑车 330i,2010年1月,3.00万公里,欧4,21.79,78.70万
宝马,宝马3系(进口) 2013款 320i 时尚型,2012年3月,7.78万公里,欧4,14.8,36.80万
宝马,宝马3系 2015款 320Li 豪华设计套装 超悦版,2015年1月,2.00万公里,"国4,国5",25.78,43.07万
宝马,宝马1系(进口) 2008款 120i 自动挡,2011年6月,9.00万公里,欧4,10.68,31.26万
宝马,宝马Z4 2009款 sDrive23i 领先型,2010年7月,2.00万公里,欧4,23.47,63.93万
宝马,宝马4系 2014款 敞篷轿跑车 428i 风尚设计套装,2014年6月,7.60万公里,"国4,京5",43.8,73.38万
宝马,宝马5系 2013款 530Li  领先型,2013年11月,4.60万公里,国4,31.5,60.74万
宝马,宝马5系GT 2014款 535i xDrive,2014年11月,4.00万公里,欧5,48.5,93.13万
宝马,宝马7系 2016款 730Li 豪华型,2017年8月,0.20万公里,欧6,78.8,111.59万
宝马,宝马7系 2010款 750Li,2011年1月,5.40万公里,欧4,56.9,223.39万
宝马,宝马5系GT 2010款 535i 豪华型,2010年6月,9.80万公里,欧4,31.3,105.07万
宝马,宝马X1 2015款 xDrive20i 时尚型,2016年4月,2.30万公里,"国4,国5",21.98,38.97万
宝马,宝马7系 2008款 730Li 经典版,2009年3月,13.70万公里,欧4,18.58,102.69万
宝马,宝马3系 2007款 320i豪华型,2007年12月,7.20万公里,国3,7.0,42.44万
宝马,宝马3系(进口) 2007款 325i 双门轿跑车,2007年9月,6.00万公里,欧4,12.38,61.00万
宝马,宝马7系 2013款 740Li 豪华型,2013年10月,7.00万公里,欧4,55.8,156.69万
宝马,宝马3系 2007款 325i豪华运动型,2007年7月,8.00万公里,国3,9.79,52.21万
宝马,宝马X3 2013款 xDrive20i 豪华型,2014年3月,6.20万公里,欧4,33.6,54.16万
宝马,宝马X5 2017款 xDrive35i 典雅型,2017年7月,百公里内,欧5,75.0,90.96万
宝马,宝马5系 2014款 528Li xDrive 领先型,未上牌,百公里内,"国4,国5",43.98,62.59万
宝马,宝马X5 2017款 xDrive35i M运动豪华型,未上牌,百公里内,欧5,81.8,103.99万
宝马,宝马2系 2015款 220i M运动型 敞篷轿跑车,2016年10月,1.50万公里,欧5,41.6,46.57万
宝马,宝马X5 2014款 xDirve50i M运动型,2017年8月,百公里内,欧5,118.0,187.57万
宝马,宝马X5 2014款 xDrive35i 领先型,2014年9月,8.70万公里,欧5,62.8,99.65万
宝马,宝马1系(进口) 2012款 116i 都市型,2012年3月,10.00万公里,欧4,14.66,30.61万
宝马,宝马X1 2014款 xDrive28i X设计套装,2015年1月,8.00万公里,国4,25.8,47.33万
宝马,宝马5系 2014款 530Li 豪华设计套装,2015年7月,0.40万公里,欧4,47.8,69.75万
宝马,宝马4系 2014款 双门轿跑车 428i 豪华设计套装,2015年2月,0.50万公里,"国4,京5",43.49,64.69万
宝马,宝马4系 2014款 四门轿跑车 428i 设计套装型,2015年2月,0.50万公里,"国4,京5",39.88,63.83万
宝马,宝马5系 2014款 528Li xDrive 豪华设计套装,2015年8月,3.80万公里,"国4,国5",40.8,70.08万
宝马,宝马5系GT 2014款 528i 领先型,2014年1月,5.10万公里,欧5,46.8,74.68万
宝马,宝马5系 2011款 520Li 典雅型,2011年7月,9.00万公里,国4,22.68,45.44万
宝马,宝马X1(进口) 2012款 xDrive 20i,2012年6月,7.70万公里,欧4,17.0,48.30万
宝马,宝马5系 2014款 525Li 风尚设计套装,2014年6月,6.20万公里,"国4,国5",34.8,54.23万
宝马,宝马7系 2016款 740Li 领先型,2017年8月,0.40万公里,欧6,88.8,128.95万
宝马,宝马M3 2009款 敞篷轿跑车,2013年6月,1.50万公里,欧4,46.3,130.26万
宝马,宝马5系 2011款 535Li 行政型,2010年12月,7.00万公里,国4,26.8,85.93万
宝马,宝马5系 2014款 528Li 领先型,2017年2月,1.19万公里,"国4,国5",43.8,59.77万
宝马,宝马3系(进口) 2000款 325i旅行车,2002年9月,6.00万公里,--,12.8,37.99万
宝马,宝马5系 2011款 523Li 领先型,2011年1月,13.00万公里,国4,26.3,48.80万
宝马,宝马X1(进口) 2012款 xDrive 28i,2012年1月,11.00万公里,欧4,18.58,59.92万
宝马,宝马M4 2014款 3.0T 手自一体 轿跑车,2015年11月,0.80万公里,欧5,79.8,108.33万
宝马,宝马X1 2013款 sDrive18i 领先型,2013年5月,2.00万公里,国4,18.0,35.06万
宝马,宝马5系 2009款 523Li 豪华型,2009年6月,10.00万公里,国4,13.28,54.66万
宝马,宝马5系 2017款 528Li 领先型,2016年11月,1.60万公里,"国4,国5",43.8,59.77万
宝马,宝马X6 2015款 xDrive35i 中东版,2016年9月,3.50万公里,国5,69.8,99.65万
宝马,宝马3系 2014款 320i 时尚型,2014年1月,7.40万公里,国4,21.98,37.23万
宝马,宝马3系(进口) 2011款 敞篷轿跑车 320i,2010年8月,4.00万公里,欧4,20.49,63.39万
宝马,宝马X1 2014款 sDrive20i 运动设计套装,2014年7月,1.99万公里,国4,22.8,39.95万
宝马,宝马5系 2014款 525Li 豪华设计套装,2014年2月,6.20万公里,"国4,国5",31.8,54.23万
宝马,宝马1系(进口) 2012款 118i 运动型,2013年10月,6.00万公里,欧4,15.66,33.76万
宝马,宝马3系 2007款 325i豪华运动型,2006年11月,7.00万公里,国3,7.92,52.21万
宝马,宝马3系(进口) 2009款 敞篷轿跑车 330i,2010年1月,5.00万公里,欧4,20.79,78.70万
宝马,宝马3系(进口) 2009款 双门轿跑车 320i,2010年2月,5.00万公里,欧4,16.6,54.06万
宝马,宝马Z4 2009款 sDrive23i 领先型,2010年5月,5.00万公里,欧4,23.49,63.93万
宝马,宝马X5 2008款 xDrive30i 尊贵型,2010年1月,16.00万公里,欧4,34.8,108.33万
宝马,宝马3系 2007款 320i豪华型,2006年6月,7.80万公里,国3,6.27,42.44万
宝马,宝马5系GT 2010款 535i 领先型,2012年4月,10.00万公里,欧4,36.8,95.52万
宝马,宝马M4 2014款 3.0T 手自一体 轿跑车,2015年4月,1.70万公里,欧5,79.8,108.33万
宝马,宝马3系 2007款 320i领先型,2008年2月,6.70万公里,国3,7.38,40.11万
宝马,宝马3系 2013款 328Li 豪华设计套装,2013年6月,3.00万公里,国4,23.68,49.24万
宝马,宝马X1(进口) 2010款 xDrive28i,2010年12月,5.00万公里,欧4,15.83,61.33万
宝马,宝马3系 2007款 320i豪华型,2007年6月,7.60万公里,国3,6.83,42.44万
宝马,宝马7系 2011款 730Li 典雅型,2012年3月,11.60万公里,"欧4,OBD",38.8,97.48万
宝马,宝马5系 2013款 535Li  领先型,2013年1月,4.90万公里,国4,32.8,69.43万
宝马,宝马3系(进口) 2007款 330i 敞篷轿跑车,2008年5月,7.00万公里,欧4,19.77,78.70万
宝马,宝马X6 2012款 xDrive35i,2012年5月,4.00万公里,欧4,46.8,115.39万
宝马,宝马3系(进口) 2011款 敞篷轿跑车 335i,2011年1月,5.00万公里,欧4,28.49,86.62万
宝马,宝马3系 2007款 325i豪华运动型,2007年6月,7.80万公里,国3,8.46,52.21万
宝马,宝马3系 2013款 320Li 豪华设计套装,2013年10月,3.00万公里,国4,21.98,42.98万
宝马,宝马7系 2013款 750Li xDrive  加长版,2014年6月,2.50万公里,欧4,88.8,223.99万
宝马,宝马3系 2007款 320i豪华型,2007年12月,7.60万公里,国3,6.98,42.44万
宝马,宝马5系 2007款 523Li豪华型,2008年3月,10.00万公里,国4,12.6,56.62万
宝马,宝马Z4 2009款 sDrive23i 领先型,2010年10月,7.00万公里,欧4,21.28,63.93万
宝马,宝马3系 2007款 325i豪华运动型,2007年6月,8.30万公里,国3,8.45,52.21万
宝马,宝马X6 2009款 xDrive35i 豪华型,2010年3月,6.10万公里,欧4,34.39,107.68万
宝马,宝马7系 2009款 740Li豪华型,2009年3月,7.00万公里,欧4,34.49,149.58万
宝马,宝马5系 2006款 525 Li豪华型,2006年11月,9.00万公里,国2,8.2,66.43万
宝马,宝马3系 2007款 325i 2.5 手自一体 时尚型,2006年11月,9.00万公里,国3,7.88,46.00万
宝马,宝马7系 2013款 740Li 领先型,2015年1月,4.70万公里,欧4,63.8,132.81万
宝马,宝马5系 2014款 525Li 豪华设计套装,2014年4月,4.00万公里,"国4,国5",32.83,54.23万
宝马,宝马X6 M 2010款 4.4L V8,2010年7月,6.00万公里,欧5,46.49,237.72万
宝马,宝马5系GT 2014款 535i 领先型,2014年5月,2.80万公里,欧5,51.5,89.88万
宝马,宝马X5 2014款 xDrive35i 尊享型,未上牌,0.14万公里,欧5,81.8,117.01万
宝马,宝马X5 M 2015款 4.4L V8,未上牌,0.14万公里,国5,138.8,201.68万
宝马,宝马M4 2014款 3.0T 手自一体 轿跑车,未上牌,0.14万公里,欧5,81.8,108.33万
宝马,宝马3系 2007款 320i领先型,2007年8月,8.60万公里,国3,7.08,40.11万
宝马,宝马3系 2007款 320i豪华型,2007年4月,12.00万公里,国3,6.66,42.44万
宝马,宝马X6 2013款 美规版 xDrive35i,2013年5月,3.70万公里,--,53.5,暂无
宝马,宝马5系 2013款 535Li 豪华型,2012年10月,5.80万公里,国4,31.8,76.37万
宝马,宝马M3 2009款 四门轿车,2009年7月,7.00万公里,欧4,33.68,115.71万
宝马,宝马3系 2009款 320i 时尚型,2010年1月,6.60万公里,国4,12.58,37.12万
宝马,宝马3系 2007款 320i豪华型,2007年4月,9.00万公里,国3,7.1,42.44万
宝马,宝马7系 2009款 730Li 领先型,2010年2月,6.50万公里,欧4,33.58,100.73万
宝马,宝马3系 2007款 320i豪华型,2007年8月,8.70万公里,国3,6.85,42.44万
宝马,宝马3系 2007款 320i豪华型,2008年6月,8.00万公里,国3,9.8,42.44万
宝马,宝马M3 2011款 双门碳纤顶版,2014年7月,2.80万公里,欧4,53.79,119.94万
宝马,宝马X6 M 2015款 4.4L V8,2017年4月,0.40万公里,欧5,143.8,209.28万
宝马,宝马X5 2014款 xDrive35i 典雅型,2015年10月,1.70万公里,欧5,63.5,90.96万
宝马,宝马3系 2008款 320i进取型,2008年10月,7.80万公里,国4,9.8,33.54万
宝马,宝马X3 2014款 xDrive28i X设计套装,2015年6月,5.70万公里,欧4,39.8,64.37万
宝马,宝马X5 M 2010款 4.4L V8,2012年11月,8.90万公里,欧4,57.8,219.05万
宝马,宝马5系 2011款 535Li 豪华型,2010年11月,6.00万公里,国4,27.49,75.61万
宝马,宝马3系(进口) 2013款 320i 时尚型,2013年3月,4.00万公里,欧4,22.6,36.80万
宝马,宝马3系 2015款 320i 时尚型,2015年5月,2.60万公里,"国4,国5",23.8,36.15万
宝马,宝马4系 2014款 敞篷轿跑车 428i 运动设计套装,2014年8月,6.20万公里,"国4,京5",43.8,73.38万
宝马,宝马5系GT 2013款 535i 典雅型,2013年3月,5.90万公里,欧4,43.88,90.20万
宝马,宝马3系 2007款 320i豪华型,2007年12月,9.00万公里,国3,7.2,42.44万
宝马,宝马3系 2007款 320i豪华型,2007年12月,9.00万公里,国3,7.8,42.44万
宝马,宝马5系GT 2011款 535i xDrive 豪华型,2011年8月,5.60万公里,欧4,35.98,106.59万
宝马,宝马3系(进口) 2011款 敞篷轿跑车 330i,2013年5月,4.00万公里,欧4,25.33,80.65万
宝马,宝马3系 2005款 320i 2.0 手自一体 豪华型,2005年12月,11.00万公里,国2,5.8,36.88万
宝马,宝马5系 2008款 525Li典雅型,2008年2月,9.00万公里,国3,12.66,61.18万
宝马,宝马5系 2011款 523Li 领先型,2011年4月,8.00万公里,国4,23.88,48.80万
宝马,宝马7系 2009款 730Li 豪华型,2011年5月,6.00万公里,欧4,30.99,110.50万
宝马,宝马3系 2015款 320i 进取型,2014年6月,3.10万公里,"国4,国5",23.58,34.74万
宝马,宝马3系(进口) 2007款 320i典雅型,2007年6月,9.80万公里,欧4,8.2,32.46万
宝马,宝马3系 2008款 320i进取型,2008年1月,9.20万公里,国4,8.46,33.54万
宝马,宝马7系 2009款 740Li尊贵型,2011年10月,7.00万公里,欧4,38.5,153.05万
宝马,宝马5系 2009款 523Li 豪华型,2009年5月,8.00万公里,国4,14.68,54.66万
宝马,宝马Z4 2012款 sDrive20i,2012年7月,5.00万公里,欧4,27.79,62.74万
宝马,宝马6系 2012款 640i Gran Coupe,2014年7月,3.00万公里,欧4,59.8,130.80万
宝马,宝马3系 2011款 320i 豪华型,2011年11月,12.14万公里,国4,12.8,41.57万
宝马,宝马7系 2010款 740Li 豪华悦世版,2011年6月,6.00万公里,欧4,41.68,156.20万
宝马,宝马Z4 2009款 sDrive23i 领先型,2011年5月,6.20万公里,欧4,25.8,63.93万
宝马,宝马4系 2014款 四门轿跑车 420i 设计套装型,2015年12月,5.00万公里,"国4,京5",35.8,56.44万
宝马,宝马M4 2014款 3.0T 手自一体 轿跑车,2014年11月,2.80万公里,欧5,76.8,108.33万
宝马,宝马3系 2008款 325i 2.5 手自一体 时尚型,2008年7月,9.00万公里,国3,8.9,44.29万
宝马,宝马3系(进口) 2011款 双门轿跑车 325i,2013年9月,4.00万公里,欧4,24.8,61.44万
宝马,宝马M5 2014款 4.4L V8,2014年10月,5.90万公里,欧4,79.0,173.35万
宝马,宝马X1(进口) 2010款 sDrive 18i 豪华型,2012年1月,5.70万公里,欧4,15.96,39.84万
宝马,宝马7系 2009款 750Li豪华型,2009年9月,8.00万公里,欧4,38.8,229.90万
宝马,宝马5系 2014款 525Li 豪华设计套装,2015年5月,4.29万公里,"国4,国5",38.0,54.23万
宝马,宝马7系 2009款 750Li豪华型,2009年9月,8.00万公里,欧4,42.3,229.90万
宝马,宝马X5 2011款 xDrive35i 领先型,2010年10月,7.00万公里,欧4,34.8,97.26万
宝马,宝马7系 2005款 760Li,2006年1月,11.80万公里,欧3,18.8,216.71万
宝马,宝马3系(进口) 2011款 敞篷轿跑车 335i,2011年3月,6.60万公里,欧4,31.88,86.62万
宝马,宝马3系 2008款 325i 2.5 手自一体 时尚型,2008年10月,9.00万公里,国3,8.88,44.29万
宝马,宝马5系 2014款 530Li 领先型,2016年3月,1.50万公里,欧4,39.5,61.50万
宝马,宝马5系 2006款 525i,2006年11月,11.00万公里,国2,8.0,暂无
宝马,宝马X1(进口) 2012款 xDrive 20i,2012年1月,5.70万公里,欧4,15.73,48.30万
宝马,宝马3系 2008款 325i 2.5 手自一体 时尚型,2008年11月,9.00万公里,国3,8.3,44.29万
宝马,宝马X5 2011款 xDrive35i 领先型,2011年12月,18.00万公里,欧4,37.5,97.26万
宝马,宝马X5 2008款 xDrive30i 豪华型,2008年11月,9.00万公里,欧4,23.8,104.53万
宝马,宝马3系 2010款 320i 豪华型,2009年8月,10.00万公里,国4,11.8,40.71万
宝马,宝马Z4 2013款 sDrive20i 领先型,2016年3月,1.50万公里,欧4,39.5,63.28万
宝马,宝马3系 2013款 320Li 时尚型,2013年1月,4.80万公里,国4,21.5,38.49万
宝马,宝马X1 2013款 sDrive20i 探索版,2013年1月,4.80万公里,国4,22.8,44.29万
宝马,宝马M3 2009款 双门轿跑车,2010年11月,7.00万公里,欧4,33.79,119.40万
宝马,宝马3系(进口) 2011款 双门轿跑车 325i,2012年4月,5.60万公里,欧4,23.88,61.44万
宝马,宝马3系 2013款 320i 时尚型,2013年7月,7.40万公里,国4,21.0,36.80万
宝马,宝马3系 2015款 328Li 时尚型,2015年6月,4.20万公里,"国4,国5",27.8,46.76万
宝马,宝马3系 2007款 320i时尚型（银色内饰）,2008年6月,9.58万公里,国3,7.68,36.88万
宝马,宝马X1(进口) 2010款 sDrive 18i 豪华型,2012年8月,5.30万公里,欧4,16.8,39.84万
宝马,宝马5系 2009款 523Li 豪华型,2009年9月,8.30万公里,国4,14.98,54.66万
宝马,宝马3系 2008款 320i 2.0 手自一体 领先型,2008年2月,10.00万公里,国4,8.48,40.11万
宝马,宝马5系 2017款 525Li 豪华设计套装,2017年6月,0.55万公里,"国4,国5",43.0,54.23万
宝马,宝马5系 2004款 530i 3.0 手自一体 豪华版,2005年5月,13.00万公里,国2,6.96,75.77万
宝马,宝马3系 2007款 320i时尚型（木内饰）,2008年9月,9.50万公里,国3,7.89,36.88万
宝马,宝马5系 2009款 523Li 豪华型,2009年3月,9.00万公里,国4,14.68,54.66万
宝马,宝马5系 2013款 525Li  豪华型,2013年10月,4.20万公里,国4,34.0,53.69万
宝马,宝马7系 2013款 730Li 领先型,2015年1月,5.41万公里,"欧4,OBD",53.68,101.33万
宝马,宝马5系 2013款 525Li  豪华型,2013年4月,4.70万公里,国4,33.8,53.69万
宝马,宝马6系 2007款 630i 双门轿跑车,2008年6月,10.00万公里,欧4,26.8,117.45万
宝马,宝马3系 2008款 325i 2.5 手自一体 时尚型,2008年7月,9.88万公里,国3,8.88,44.29万
宝马,宝马5系 2009款 525Li 豪华型,2009年5月,9.00万公里,国4,15.7,66.93万
宝马,宝马3系 2008款 320i进取型,2008年11月,9.60万公里,国4,9.8,33.54万
宝马,宝马5系 2014款 525Li 豪华设计套装,2015年5月,4.29万公里,"国4,国5",37.0,54.23万
宝马,宝马5系 2013款 520Li 典雅型,2013年6月,4.60万公里,国4,26.6,46.52万
宝马,宝马7系 2009款 730Li 豪华型,2012年2月,19.00万公里,欧4,41.8,110.50万
宝马,宝马3系 2015款 320Li 豪华设计套装,2015年4月,3.70万公里,"国4,国5",26.8,43.07万
宝马,宝马5系 2006款 525i,2006年10月,12.00万公里,国2,8.0,暂无
宝马,宝马3系 2014款 320Li 豪华设计套装,2014年9月,3.30万公里,国4,26.3,43.72万
宝马,宝马5系 2014款 535Li 领先型,2014年9月,3.95万公里,"国4,国5",40.5,74.75万
宝马,宝马5系 2009款 523Li 豪华型,2009年7月,9.00万公里,国4,14.53,54.66万
宝马,宝马5系 2009款 523Li 豪华型,2009年9月,9.00万公里,国4,13.7,54.66万
宝马,宝马X5 2008款 xDrive30i 领先型,2007年8月,19.80万公里,欧4,19.8,93.46万
宝马,宝马3系 2013款 320Li 风尚设计套装,2013年5月,4.90万公里,国4,21.7,43.64万
宝马,宝马7系 2009款 730Li 豪华型,2009年10月,9.00万公里,欧4,30.5,110.50万
宝马,宝马7系 2009款 750Li豪华型,2008年12月,10.00万公里,欧4,39.8,229.90万
宝马,宝马5系 2014款 535Li 领先型,2014年8月,7.10万公里,"国4,国5",38.8,74.75万
宝马,宝马7系 2013款 730Li 领先型,2015年1月,5.41万公里,"欧4,OBD",53.68,101.33万
宝马,宝马5系 2008款 523Li 2.5 手自一体 典雅型,2008年9月,10.35万公里,国3,12.5,51.30万
宝马,宝马5系 2009款 530Li 领先型,2009年11月,9.00万公里,国4,15.3,66.60万
宝马,宝马M3 2009款 敞篷轿跑车,2010年10月,8.00万公里,欧4,36.3,130.26万
宝马,宝马3系 2007款 320i豪华型,2007年4月,12.00万公里,国3,6.9,42.44万
宝马,宝马3系 2014款 320i 时尚型,2016年1月,3.99万公里,国4,25.3,37.23万
宝马,宝马7系 2009款 740Li豪华型,2012年6月,6.00万公里,欧4,41.6,149.58万
宝马,宝马7系 2009款 740Li尊贵型,2010年10月,8.00万公里,欧4,34.5,153.05万
